pid_3_pre,battleground,date,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,ad_id,ad_title,ad_valence,ad_sponsor,target_candidate,attacking_candidate,estimate_type,attack,general,pro_clinton,pro_sanders,pro_cruz,pro_kasich,pro_trump,anti_clinton,anti_trump,date_numeric,attack_d,general_d,pro_clinton_d,pro_trump_d,anti_clinton_d,anti_trump_d,pac,pac_d,date_d,attack_general_d,attack_date_d,pro_democrat,pro_republican,democrat,republican,independent,pro_democrat_d,pro_republican_d,democrat_d,republican_d,independent_d,battleground_d,ad_match
Democrat,0,2016-10-17,ad_id_fac67,-0.07797703552059596,0.06981891995248027,1.11684677410748,0.2653006355278441,0.05963657739302469,-0.2155906484342166,216,general_vote_HC,67,Change,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.3225806451613,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.2618595825427974,0,0.117591249023339,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,-0.5,"Democratic respondents, pro-Republican ad"
Democrat,0,2016-10-24,ad_id_fac69,0.002601487186297935,0.08287864822212503,-0.031389112179117926,0.974991327995689,0.16605509297362495,-0.16085211860102908,195,general_vote_HC,69,Laura,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.5483870967741,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.487666034155609,0,0.1441567139189639,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,-0.5,"Democratic respondents, pro-Republican ad"
Democrat,0,2016-11-07,ad_id_fac76,0.06959489949421838,0.05542333399032828,-1.2556967342737468,0.210669323217488,0.17887413176763373,-0.03968433277919696,203,general_vote_HC,76,Unfit to Serve,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,552,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.9392789373814594,0,0.19728764371024043,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,-0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-06-20,ad_id_fac42,0.09814766983285131,0.07011432504953631,1.399823356546743,0.16251421054576898,-0.03978439297168568,0.2360797326373883,327,general_vote_HC,42,Moments,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,547.483870967742,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-2.5768500948765904,-0,2.242828440674119,1,0,1,0,0,0.38235294117647056,-0.38235294117647056,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Democratic ad"
Democrat,1,2016-07-04,ad_id_fac45,0.055082829705376646,0.08659893964768955,-0.6360681773872764,0.5252201907707437,0.22550577644077266,-0.11534011703001937,298,general_vote_HC,45,Stop Clinton,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,547.9354838709677,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-2.1252371916508537,0,-0.2808907244112082,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-07-18,ad_id_fac48,-0.056762875851809835,0.08211193895178492,0.6912865117597609,0.4899096114904359,0.1048126241377135,-0.21833837584133317,306,general_vote_HC,48,Same Old,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.3870967741935,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.6736242884250032,0,-0.22775979461993173,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-08-01,ad_id_fac51,-0.011212618073410896,0.07070293545812031,0.15858773049179126,0.8740843828956684,0.1278393406268896,-0.15026457677371138,353,general_vote_HC,51,Outsource,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.8387096774194,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.2220113851991528,0,-0.1746288648286552,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-08-22,ad_id_fac56,-0.16232594518182036,0.10662772775428825,-1.522361477643812,0.12982120178105744,-0.37284722729471376,0.04819533693107306,166,general_vote_HC,56,Depend,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,549.516129032258,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,-0,0.44965956021873704,1,0,1,0,0,0.38235294117647056,-0.38235294117647056,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Democratic ad"
Democrat,1,2016-08-22,ad_id_fac57,0.004577755449654608,0.07767282815361509,-0.058936381724135116,0.9530736686312016,0.15793170674002027,-0.14877619584071106,166,general_vote_HC,57,2 Americas: Immigration,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.516129032258,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,0,-0.09493247014175377,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-08-29,ad_id_fac58,0.009266489852961107,0.12367677623723643,-0.07492505977990689,0.9403634799441372,0.2534273499888596,-0.23489437028293736,168,general_vote_HC,58,2 Americas: Economy,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.741935483871,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.3187855787475655,0,-0.0683670052461155,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-09-12,ad_id_fac61,0.13158534029856178,0.13690210330241417,-0.9611637595362011,0.33790225004027197,0.40192808481600806,-0.1387574042188845,162,general_vote_HC,61,Deplorables,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.1935483870968,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.13282732447828494,0,-0.015236075454838953,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-09-26,ad_id_fac64,-0.1784574436692996,0.11714762625821225,1.5233551832791783,0.1302368177343093,0.053429099613055975,-0.4103439869516552,123,general_vote_HC,64,Defenseless,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.6451612903226,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,0.5844402277040217,0,0.03789485433642421,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-10-03,ad_id_fac65,-0.03197405002475473,0.08256543341017394,0.3872570966340352,0.6992694187003929,0.13154246430667862,-0.19549056435618808,117,general_vote_HC,65,50-pts?,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.8709677419355,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.8102466793169469,0,0.06446031923206247,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-10-17,ad_id_fac67,-0.1587850838492481,0.08312362988494182,1.9102279829337996,0.05832348937861783,0.005677053698765366,-0.3232472213972616,129,general_vote_HC,67,Change,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.3225806451613,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.2618595825427974,0,0.117591249023339,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-10-24,ad_id_fac69,0.029850030521935217,0.09069045591257914,-0.32914191710215995,0.7426174472727648,0.20939570874275024,-0.1496956476988798,121,general_vote_HC,69,Laura,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.5483870967741,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.487666034155609,0,0.1441567139189639,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Democrat,1,2016-11-07,ad_id_fac76,-0.06347826569625195,0.0543347110211516,1.1682820153684248,0.24500883334077214,0.0441006807058931,-0.171057212098397,120,general_vote_HC,76,Unfit to Serve,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,552,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.9392789373814594,0,0.19728764371024043,0,1,1,0,0,-0.6176470588235294,0.6176470588235294,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.5,"Democratic respondents, pro-Republican ad"
Independent,0,2016-06-20,ad_id_fac42,-0.005301394114196698,0.08818616060922228,-0.060115941975166245,0.952131499838009,-0.17933981459627016,0.16873702636787677,176,general_vote_HC,42,Moments,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,547.483870967742,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-2.5768500948765904,-0,2.242828440674119,1,0,0,0,1,0.38235294117647056,-0.38235294117647056,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad"
Independent,0,2016-07-04,ad_id_fac45,0.26870649928509704,0.11250387392243819,-2.388419970945598,0.018050583322230414,0.4908392815197191,0.046573717050475,165,general_vote_HC,45,Stop Clinton,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,547.9354838709677,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-2.1252371916508537,0,-0.2808907244112082,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-07-18,ad_id_fac48,-0.07217226997946748,0.12769267910050164,0.5652028799761,0.5725990640669147,0.17969668591781374,-0.32404122587674866,191,general_vote_HC,48,Same Old,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.3870967741935,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.6736242884250032,0,-0.22775979461993173,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-08-01,ad_id_fac51,-0.024089508115437995,0.09824521296536104,0.2451977800071683,0.806593911977425,0.1698240772220017,-0.21800309345287772,173,general_vote_HC,51,Outsource,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.8387096774194,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.2220113851991528,0,-0.1746288648286552,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-08-22,ad_id_fac56,-0.20361393928315152,0.15993666040864632,-1.2730911022082587,0.2060922846052696,-0.5211283548567347,0.1139004762904316,95,general_vote_HC,56,Depend,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,549.516129032258,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,-0,0.44965956021873704,1,0,0,0,1,0.38235294117647056,-0.38235294117647056,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad"
Independent,0,2016-08-22,ad_id_fac57,0.19713838982541537,0.16411010207068863,-1.2012568838723905,0.2326379048230693,0.5229381346466396,-0.12866135499580889,95,general_vote_HC,57,2 Americas: Immigration,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.516129032258,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,0,-0.09493247014175377,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-08-29,ad_id_fac58,-0.03065767557721635,0.09826201133267122,0.31199926768670727,0.7556371112998119,0.16409443636025584,-0.22540978751468854,109,general_vote_HC,58,2 Americas: Economy,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.741935483871,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.3187855787475655,0,-0.0683670052461155,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-09-12,ad_id_fac61,0.027554786377670636,0.17095458019555945,-0.16118191361793283,0.8722853570227691,0.3668523054470846,-0.31174273269174335,97,general_vote_HC,61,Deplorables,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.1935483870968,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.13282732447828494,0,-0.015236075454838953,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-09-26,ad_id_fac64,0.05508076697477865,0.15805567419558672,-0.3484896524918093,0.728616273754478,0.370833274348478,-0.2606717403989207,64,general_vote_HC,64,Defenseless,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.6451612903226,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,0.5844402277040217,0,0.03789485433642421,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-10-03,ad_id_fac65,-0.17013124247704509,0.20053220032101537,0.8483986222895679,0.3992825557198578,0.23024421353811153,-0.5705066984922017,66,general_vote_HC,65,50-pts?,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.8709677419355,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.8102466793169469,0,0.06446031923206247,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-10-17,ad_id_fac67,-0.03912359861966034,0.13858655528079053,0.2823044309052341,0.7786354689827427,0.23781953344623533,-0.316066730685556,63,general_vote_HC,67,Change,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.3225806451613,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.2618595825427974,0,0.117591249023339,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-10-24,ad_id_fac69,0.04143464685959782,0.29443397351604655,-0.14072644662841413,0.8884736501596302,0.6282407098414083,-0.5453714161222126,73,general_vote_HC,69,Laura,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.5483870967741,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.487666034155609,0,0.1441567139189639,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,0,2016-11-07,ad_id_fac76,-0.04407670286741867,0.16193582363032316,0.2721862394576732,0.7862169247712629,0.27844644157734516,-0.3665998473121825,76,general_vote_HC,76,Unfit to Serve,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,552,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.9392789373814594,0,0.19728764371024043,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-06-20,ad_id_fac42,0.05033647776627986,0.10727940590393446,0.4692091398357918,0.6400424004673322,-0.1627608832608973,0.263433838793457,91,general_vote_HC,42,Moments,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,547.483870967742,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-2.5768500948765904,-0,2.242828440674119,1,0,0,0,1,0.38235294117647056,-0.38235294117647056,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad"
Independent,1,2016-07-04,ad_id_fac45,0.09488844075114072,0.10321193448474161,-0.9193553170459042,0.35993980718933594,0.29945113945271035,-0.1096742579504289,109,general_vote_HC,45,Stop Clinton,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,547.9354838709677,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-2.1252371916508537,0,-0.2808907244112082,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-07-18,ad_id_fac48,0.11843658676792455,0.15031244442284913,-0.7879360037200014,0.43249261550939555,0.41644562748994424,-0.1795724539540951,106,general_vote_HC,48,Same Old,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.3870967741935,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.6736242884250032,0,-0.22775979461993173,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-08-01,ad_id_fac51,-0.13724642334744147,0.14974443172844562,0.9165377420933508,0.3615682116038075,0.15980624839224522,-0.43429909508712816,101,general_vote_HC,51,Outsource,Anti Clinton,rebuilding america now,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,548.8387096774194,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,-1.2220113851991528,0,-0.1746288648286552,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-08-22,ad_id_fac56,-0.15375014371598533,0.17462746416410824,-0.8804465234145347,0.382519236638316,-0.503857129767408,0.19635684233543738,54,general_vote_HC,56,Depend,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,549.516129032258,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,-0,0.44965956021873704,1,0,0,0,1,0.38235294117647056,-0.38235294117647056,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad"
Independent,1,2016-08-22,ad_id_fac57,0.034740918610927894,0.15885014776194287,-0.2187024632988795,0.8277063103566129,0.3532162897844595,-0.28373445256260377,54,general_vote_HC,57,2 Americas: Immigration,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.516129032258,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.5445920303604908,0,-0.09493247014175377,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-08-29,ad_id_fac58,0.228001043141059,0.17002731304597793,-1.3409671602550357,0.18666091391862466,0.5704536305492678,-0.11445154426714971,45,general_vote_HC,58,2 Americas: Economy,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,549.741935483871,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,-0.3187855787475655,0,-0.0683670052461155,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-09-12,ad_id_fac61,-0.15801996995283044,0.1941199522054768,0.8140326028185172,0.41941092920205514,0.2316920955893705,-0.5477320354950314,51,general_vote_HC,61,Deplorables,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.1935483870968,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.13282732447828494,0,-0.015236075454838953,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-09-26,ad_id_fac64,-0.12026128557550553,0.1816883431357296,0.6619097488585979,0.5124906458840774,0.2489738521691145,-0.48949642332012555,34,general_vote_HC,64,Defenseless,Anti Clinton,nra political victory fund,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.6451612903226,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,1,0.8235294117647058,0.5844402277040217,0,0.03789485433642421,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-10-03,ad_id_fac65,-0.1984321409030073,0.14526719513466196,1.3659803971506552,0.18460984559126078,0.10138461418715924,-0.4982488959931738,24,general_vote_HC,65,50-pts?,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,550.8709677419355,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,0.8102466793169469,0,0.06446031923206247,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-10-17,ad_id_fac67,0.029184005174205774,0.2569736617586257,-0.11356807921279571,0.9102291423399225,0.5508682732619137,-0.4925002629135021,35,general_vote_HC,67,Change,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.3225806451613,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.2618595825427974,0,0.117591249023339,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-10-24,ad_id_fac69,0.1419126975963401,0.11924343689184012,-1.1901090852074496,0.24084926075823898,0.3827297038556518,-0.09890430866297162,41,general_vote_HC,69,Laura,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,551.5483870967741,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.487666034155609,0,0.1441567139189639,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Independent,1,2016-11-07,ad_id_fac76,-0.05222851016974918,0.21010492602507755,0.2485829873570662,0.8050579993157102,0.3734845073875514,-0.47794152772704973,37,general_vote_HC,76,Unfit to Serve,Anti Clinton,trump,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,1,0,552,0.11764705882352944,0,-0.058823529411764705,-0.058823529411764705,0.6764705882352942,-0.5588235294117647,0,-0.17647058823529413,1.9392789373814594,0,0.19728764371024043,0,1,0,0,1,-0.6176470588235294,0.6176470588235294,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad"
Republican,0,2016-06-20,ad_id_fac42,-0.022802281398361407,0.02858651885226657,-0.7976585577349323,0.42549794045029377,-0.07898501997715025,0.03338045718042744,441,general_vote_HC,42,Moments,Pro Clinton,clinton,TRUE,FALSE,target_candidate,0,1,1,0,0,0,0,0,0,547.483870967742,-0.8823529411764706,0,0.9411764705882353,-0.058823529411764705,-0.3235294117647059,-0.5588235294117647,0,-0.17647058823529413,-2.5768500948765904,-0,2.242828440674119,1,0,0,1,0,0.38235294117647056,-0.38235294117647056,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,-0.5,"Republican respondents, pro-Democratic ad"
