pid_3_pre,battleground,date,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,ad_id,ad_title,ad_valence,ad_sponsor,target_candidate,attacking_candidate,estimate_type,attack,general,pro_clinton,pro_sanders,pro_cruz,pro_kasich,pro_trump,anti_clinton,anti_trump,date_numeric,attack_d,general_d,pro_clinton_d,pro_sanders_d,pro_trump_d,pro_cruz_d,pro_kasich_d,anti_clinton_d,anti_trump_d,pac,pac_d,date_d,attack_general_d,attack_date_d,pro_democrat,pro_republican,democrat,republican,independent,pro_democrat_d,pro_republican_d,democrat_d,republican_d,independent_d,battleground_d,ad_match,date_group
Independent,0,2016-08-01,ad_id_fac50,0.7031146382943887,0.3263185821162287,-2.154687709582999,0.03256919894432236,1.3471929023691773,0.059036374219600174,173,favorDT_rev,50,Someplace,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,548.8387096774194,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.1390559504283146,0.06425356698266779,-0.13085165861990383,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",16
Independent,0,2016-08-15,ad_id_fac47,0.4771959874900441,0.3386908601876965,-1.4089426187219534,0.16025757199857293,1.1446731239624206,-0.1902811489823324,221,favorDT_rev,47,Role Model,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.2903225806451,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.5906688536540514,0.06425356698266779,0.037546373091387863,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",17
Independent,0,2016-08-15,ad_id_fac54,0.2602610195468097,0.34115066591406723,-0.7628917236596193,0.446341512159964,0.9325858335786171,-0.41206379448499775,221,favorDT_rev,54,Unfit,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.2903225806451,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.5906688536540514,0.06425356698266779,0.037546373091387863,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",17
Independent,0,2016-08-29,ad_id_fac59,0.27207720301987326,0.4209771578848327,-0.6462992063201344,0.5194566340049454,1.1065269624574388,-0.5623725564176923,108,favorDT_rev,59,Everything,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.741935483871,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.042281756879902,0.06425356698266779,0.20594440480272191,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",19
Independent,0,2016-09-05,ad_id_fac60,1.5608981325397973,0.4537505828545982,-3.439991465619733,9.269316811219483e-4,2.4638905698516176,0.6579056952279767,80,favorDT_rev,60,Sacrifice,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.9677419354839,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.268088208492827,0.06425356698266779,0.29014342065838894,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",20
Independent,0,2016-09-05,ad_id_fac99,1.0692278824391726,0.536970216389694,-1.9912238142891794,0.04986973087101755,2.137832668379387,6.230964989579757e-4,80,favorDT_rev,99,Sacrifice,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.9677419354839,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.268088208492827,0.06425356698266779,0.29014342065838894,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",20
Independent,0,2016-09-12,ad_id_fac62,-0.02252939070696701,0.47513670124443574,0.04741665008819575,0.9622806983263024,0.920736222240841,-0.965795003654775,95,favorDT_rev,62,Agree,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,550.1935483870968,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.4938946601057523,0.06425356698266779,0.37434243651405597,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",21
Independent,0,2016-09-19,ad_id_fac74,-0.40944936797825904,0.5432273428036638,-0.7537348283410036,0.4530204886909287,-1.4889995606311475,0.6701008246746293,88,favorDT_rev,74,Movement,Pro Trump,trump,TRUE,FALSE,target_candidate,0,1,0,0,0,0,1,0,0,550.4193548387096,-0.6271186440677966,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,0.943502824858757,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,-0.4689265536723164,0,-0.2711864406779661,2.719701111718564,-0.4385712917743943,-2.261159659348883,0,1,0,0,1,-0.7005649717514124,0.7005649717514124,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad",22
Independent,0,2016-09-19,ad_id_fac75,-0.0752412706368989,0.5784671757487667,0.1300700779426365,0.896807844809731,1.074340684866136,-1.2248232261399337,88,favorDT_rev,75,Families,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,550.4193548387096,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.719701111718564,0.06425356698266779,0.4585414523696806,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",22
Independent,0,2016-09-26,ad_id_fac63,0.4847956350814988,0.6132657413526719,-0.7905147840350444,0.4321467503777633,1.7099347925588557,-0.7403435223958581,64,favorDT_rev,63,Mirrors,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,550.6451612903226,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.945507563331489,0.06425356698266779,0.5427404682253477,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",23
Independent,0,2016-10-03,ad_id_fac66,1.1143376551499482,0.5956565864159633,-1.8707719860110397,0.06595002941194432,2.3042984816227676,-0.07562317132287122,64,favorDT_rev,66,Arrogant,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,550.8709677419355,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,3.1713140149444143,0.06425356698266779,0.6269394840810146,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",24
Independent,0,2016-10-10,ad_id_fac8,0.1992040134260556,0.4577978786675745,-0.4351352915960226,0.6646814491666385,1.1107960515223416,-0.7123880246702303,77,favorDT_rev,8,Quotes,Anti Trump,our principles pac,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,551.0967741935484,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,3.3971204665573396,0.06425356698266779,0.7111384999366818,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",25
Independent,0,2016-10-10,ad_id_fac63,0.829101581850237,0.43888729601756626,-1.889099067969041,0.06264362740738952,1.7030378391253387,-0.044834675424864856,77,favorDT_rev,63,Mirrors,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,551.0967741935484,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,3.3971204665573396,0.06425356698266779,0.7111384999366818,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",25
Independent,0,2016-10-17,ad_id_fac68,-0.7968636214463557,0.5501413463005148,1.4484707008570645,0.15244446788385757,0.30250613498290624,-1.8962333778756175,63,favorDT_rev,68,America's Bullies,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,551.3225806451613,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,3.622926918170265,0.06425356698266779,0.7953375157923489,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",26
Independent,0,2016-10-24,ad_id_fac70,0.7874341618731872,0.5391855041988053,-1.4604141909253723,0.14858740621933525,1.8625395220088947,-0.2876711982625203,71,favorDT_rev,70,Captain Khan,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,551.5483870967741,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,3.8487333697830763,0.06425356698266779,0.8795365316479734,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",27
Independent,0,2016-10-31,ad_id_fac71,-0.455531485151641,0.5776485293610935,0.7885962864918574,0.4334021614295448,0.699548137996443,-1.610611108299725,61,favorDT_rev,71,Example,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,551.7741935483871,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,4.074539821396002,0.06425356698266779,0.9637355475036405,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",28
Independent,0,2016-10-31,ad_id_fac72,-0.21920373367601312,0.5442475906339412,-0.4027647295979463,0.6885294010315347,-1.3074940519843128,0.8690865846322866,61,favorDT_rev,72,Consumer Benefit,Pro Trump,trump,TRUE,FALSE,target_candidate,0,1,0,0,0,0,1,0,0,551.7741935483871,-0.6271186440677966,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,0.943502824858757,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,-0.4689265536723164,0,-0.2711864406779661,4.074539821396002,-0.4385712917743943,-3.110804273892361,0,1,0,0,1,-0.7005649717514124,0.7005649717514124,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Republican ad",28
Independent,0,2016-11-07,ad_id_fac77,-0.47602534857635015,0.6152055647301119,0.7737663244076481,0.44150117268985545,0.7495269820766712,-1.7015776792293715,75,favorDT_rev,77,Daughters,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,552,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,4.300346273008927,0.06425356698266779,1.0479345633593073,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.5,"Independent respondents, pro-Democratic ad",29
Independent,1,2016-03-14,ad_id_fac4,1.0105146748224327,0.6247685141462399,-1.6174225364146648,0.11207940765409417,2.265399166864516,-0.24436981721965045,50,favorDT_rev,4,Scam,Anti Trump,our principles pac,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,544.3225806451613,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-3.377073081829735,-0.3086277889495356,-1.814831975733075,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",1
Independent,1,2016-03-14,ad_id_fac5,-0.0947593269369792,0.636993497095855,0.14876027364329558,0.882341164971981,1.1846797660038297,-1.374198419877788,50,favorDT_rev,5,Man of People,Anti Trump,american future fund,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,544.3225806451613,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-3.377073081829735,-0.3086277889495356,-1.814831975733075,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",1
Independent,1,2016-03-14,ad_id_fac6,-0.21703064152127327,0.6802324703397865,0.31905363384500474,0.7510149746000975,1.1492564851265152,-1.5833177681690618,50,favorDT_rev,6,Plain Wrong,Anti Trump,cruz,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,544.3225806451613,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,-3.377073081829735,-0.3086277889495356,-1.814831975733075,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",1
Independent,1,2016-03-21,ad_id_fac8,-0.2286073562383619,0.6029927724601095,0.3791212211477796,0.7059822847016565,0.978413819208249,-1.4356285316849728,58,favorDT_rev,8,Quotes,Anti Trump,our principles pac,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,544.5483870967741,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-3.1512666302169237,-0.3086277889495356,-1.7306329598774504,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",2
Independent,1,2016-04-05,ad_id_fac8,-0.7181562141120708,0.5304906196709602,1.3537585538411805,0.18155846954565097,0.34587322184665226,-1.7821856500707938,53,favorDT_rev,8,Quotes,Anti Trump,our principles pac,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,545.0322580645161,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-2.6673956624749735,-0.3086277889495356,-1.5502064973296044,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",4
Independent,1,2016-04-25,ad_id_fac24,1.3031660956208053,1.0147336519154826,1.2842444844130845,0.2079996106788062,-0.7613250420378763,3.3676572332794867,33,favorDT_rev,24,Broken,Pro Trump,trump,TRUE,FALSE,target_candidate,0,0,0,0,0,0,1,0,0,545.6774193548387,-0.6271186440677966,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,0.943502824858757,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,-0.4689265536723164,0,-0.2711864406779661,-2.022234372152411,0.1885473522934023,0.7125964915532538,0,1,0,0,1,-0.7005649717514124,0.7005649717514124,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Republican ad",7
Independent,1,2016-05-09,ad_id_fac26,-0.9210593551991074,1.0656339870436533,0.8643299354165368,0.39297577950599016,1.2381201976964018,-3.080238908094617,37,favorDT_rev,26,Unifier,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,546.1290322580645,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,-1.5706214689265607,-0.3086277889495356,-1.1412398488878235,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",8
Independent,1,2016-05-09,ad_id_fac27,0.33717212873687136,0.9553157115575591,-0.35294314189299947,0.7261339308384923,2.272825623308088,-1.598481365834345,37,favorDT_rev,27,Harrassment,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,546.1290322580645,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,-1.5706214689265607,-0.3086277889495356,-1.1412398488878235,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",8
Independent,1,2016-05-23,ad_id_fac8,0.40198111168986234,0.3696048931374264,-1.0875968342237228,0.28283191884404174,1.1473604164765436,-0.3433981930968189,43,favorDT_rev,8,Quotes,Anti Trump,our principles pac,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,546.5806451612904,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-1.1190085657007103,-0.3086277889495356,-0.9728418171764894,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",10
Independent,1,2016-05-23,ad_id_fac33,-0.23267128256509678,0.43549861553988817,0.5342641153443253,0.5959104568968182,0.6455953781687129,-1.1109379432989064,43,favorDT_rev,33,Speak,Anti Trump,priorities usa,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,546.5806451612904,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-1.1190085657007103,-0.3086277889495356,-0.9728418171764894,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",10
Independent,1,2016-06-06,ad_id_fac38,0.43872235184562386,0.9351752539576264,-0.46913383345952264,0.6427402140091644,2.357543476173082,-1.4800987724818344,27,favorDT_rev,38,Extreme Makeover,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,547.0322580645161,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,-0.6673956624749735,-0.3086277889495356,-0.8044437854651977,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",12
Independent,1,2016-06-06,ad_id_fac39,-1.0257485680331742,0.7649104853983311,1.3410047157335152,0.1910920968986608,0.543718108282869,-2.5952152443492174,27,favorDT_rev,39,Grace,Anti Trump,priorities usa,TRUE,FALSE,target_candidate,1,0,0,0,0,0,0,0,1,547.0322580645161,0.3728813559322034,-0.4971751412429379,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-0.6673956624749735,-0.3086277889495356,-0.8044437854651977,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",12
Independent,1,2016-06-20,ad_id_fac33,0.22836518694085584,0.4556695401173798,-0.5011640384872539,0.6174792758437053,1.1336322612662486,-0.6769018873845368,90,favorDT_rev,33,Speak,Anti Trump,priorities usa,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,547.483870967742,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,1,0.728813559322034,-0.21578275924912305,0.06425356698266779,-0.6360457537538636,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",13
Independent,1,2016-07-04,ad_id_fac44,0.24728239019994064,0.5569689479156112,-0.44397877318899914,0.6579629549881538,1.351527501225843,-0.8569627208259618,106,favorDT_rev,44,Tested,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,547.9354838709677,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,0.23583014397661373,0.06425356698266779,-0.46764772204257193,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",14
Independent,1,2016-07-18,ad_id_fac47,-0.036549235354540965,0.6500574297170267,0.0562246252157306,0.9552728534365689,1.2528365942827537,-1.3259350649918356,102,favorDT_rev,47,Role Model,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,548.3870967741935,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,0.6874430472024642,0.06425356698266779,-0.2992496903312379,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",15
Independent,1,2016-08-01,ad_id_fac50,0.23420399917497048,0.4593526311903922,-0.5098566619027327,0.6112642221333304,1.1454360549565838,-0.6770280566066428,101,favorDT_rev,50,Someplace,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,548.8387096774194,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.1390559504283146,0.06425356698266779,-0.13085165861990383,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",16
Independent,1,2016-08-15,ad_id_fac47,-0.12308119269591619,0.5169518167293774,0.2380902604707332,0.8122934472796977,0.9024121531843742,-1.1485745385762065,101,favorDT_rev,47,Role Model,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.2903225806451,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.5906688536540514,0.06425356698266779,0.037546373091387863,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",17
Independent,1,2016-08-15,ad_id_fac54,-0.31914749002272613,0.528163822543715,0.6042585205583841,0.5470267385327539,0.7285874593967842,-1.3668824394422363,101,favorDT_rev,54,Unfit,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.2903225806451,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,1.5906688536540514,0.06425356698266779,0.037546373091387863,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",17
Independent,1,2016-08-29,ad_id_fac59,-0.7097643922306353,0.7276173614314123,0.9754637943689859,0.33466297260991096,0.7566520446005615,-2.176180829061832,44,favorDT_rev,59,Everything,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.741935483871,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.042281756879902,0.06425356698266779,0.20594440480272191,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",19
Independent,1,2016-09-05,ad_id_fac60,-0.19213307849562544,0.7651891115947719,0.25109227978321663,0.8026457516549661,1.340131687298477,-1.7243978442897279,57,favorDT_rev,60,Sacrifice,Anti Trump,clinton,TRUE,FALSE,target_candidate,1,1,0,0,0,0,0,0,1,549.9677419354839,0.3728813559322034,0.5028248587570621,-0.15254237288135594,-0.07909604519774012,-0.05649717514124294,-0.05649717514124294,-0.02824858757062147,-0.15819209039548024,0.5310734463276836,0,-0.2711864406779661,2.268088208492827,0.06425356698266779,0.29014342065838894,1,0,0,0,1,0.2994350282485876,-0.2994350282485876,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,0.5,"Independent respondents, pro-Democratic ad",20
